"249200080","£APAN”W","2024","03",48.9,"",1,"",17.1,"","16","",0,""
"249200080","£APAN”W","2024","04",76.4,"",0,"",23.3,"","24","",0,""
"249200120","ROZDZIELE","2024","01",92.1,"",12,"",15.9,"","01","",0,""
"249200120","ROZDZIELE","2024","02",64.0,"",1,"",14.9,"","04","",0,""
"249200120","ROZDZIELE","2024","03",56.1,"",2,"",19.2,"","16","",0,""
"249200120","ROZDZIELE","2024","04",92.6,"",3,"",23.2,"","02","",0,""
"249200140","W GL”WKA","2024","01",127.4,"",15,"",16.2,"","01","",0,""
"249200140","W GL”WKA","2024","02",72.5,"",3,"",28.9,"","04","",0,""
"249200140","W GL”WKA","2024","03",55.7,"",5,"",15.8,"","16","",0,""
"249200140","W GL”WKA","2024","04",95.9,"",6,"",24.7,"","02","",0,""
"249200210","P”£RZECZKI","2024","01",121.2,"",17,"",17.2,"","01","",0,""
"249200210","P”£RZECZKI","2024","02",81.8,"",2,"",27.6,"","04","",0,""
"249200210","P”£RZECZKI","2024","03",55.5,"",4,"",13.2,"","16","",0,""
"249200210","P”£RZECZKI","2024","04",106.1,"",5,"",23.7,"","24","",0,""
"249200250","JASION”W","2024","01",92.2,"",17,"",18.2,"","01","",0,""
"249200250","JASION”W","2024","02",100.3,"",2,"",35.7,"","04","",0,""
"249200250","JASION”W","2024","03",53.3,"",5,"",11.3,"","16","",0,""
"249200250","JASION”W","2024","04",100.8,"",5,"",24.2,"","24","",0,""
"249200280","£ABOWA","2024","01",91.4,"",12,"",16.8,"","01","",0,""
"249200280","£ABOWA","2024","02",51.0,"",1,"",18.4,"","04","",0,""
"249200280","£ABOWA","2024","03",57.8,"",5,"",10.5,"","12","",0,""
"249200280","£ABOWA","2024","04",79.4,"",5,"",33.0,"","02","",0,""
"249200310","KOWANIEC","2024","01",86.1,"",14,"",14.8,"","06","",0,""
"249200310","KOWANIEC","2024","02",50.8,"",2,"",14.3,"","04","",0,""
"249200310","KOWANIEC","2024","03",35.5,"",3,"",9.6,"","28","",0,""
"249200310","KOWANIEC","2024","04",79.4,"",3,"",25.4,"","02","",0,""
"249200380","SZAFLARY","2024","01",62.3,"",12,"",13.8,"","01","",0,""
"249200380","SZAFLARY","2024","02",39.6,"",1,"",12.5,"","04","",0,""
"249200380","SZAFLARY","2024","03",46.2,"",4,"",9.8,"","23","28",0,""
"249200380","SZAFLARY","2024","04",78.5,"",5,"",18.4,"","24","",0,""
"249200450","BIA£KA TATRZA—SKA","2024","01",79.3,"",19,"",14.1,"","01","",0,""
"249200450","BIA£KA TATRZA—SKA","2024","02",40.4,"",3,"",11.7,"","04","",0,""
"249200450","BIA£KA TATRZA—SKA","2024","03",49.9,"",6,"",10.4,"","28","",0,""
"249200450","BIA£KA TATRZA—SKA","2024","04",80.6,"",4,"",18.2,"","02","",0,""
"249200470","KRYNICA","2024","01",101.1,"",11,"",23.4,"","25","",0,""
"249200470","KRYNICA","2024","02",57.3,"",4,"",19.6,"","04","",0,""
"249200470","KRYNICA","2024","03",43.9,"",6,"",11.0,"","23","",0,""
"249200470","KRYNICA","2024","04",56.0,"",2,"",20.2,"","02","",0,""
"249200570","TRZEMEåNIA","2024","01",108.9,"",15,"",17.7,"","01","",0,""
"249200570","TRZEMEåNIA","2024","02",68.1,"",2,"",25.4,"","04","",0,""
"249200570","TRZEMEåNIA","2024","03",58.1,"",6,"",17.5,"","16","",0,""
"249200570","TRZEMEåNIA","2024","04",88.5,"",3,"",21.5,"","02","",0,""
"249210010","PILZNO","2024","01",88.5,"",13,"",14.1,"","01","",0,""
"249210010","PILZNO","2024","02",55.3,"",1,"",11.3,"","05","",0,""
"249210010","PILZNO","2024","03",41.7,"",1,"",7.8,"","05","",0,""
"249210010","PILZNO","2024","04",78.6,"",0,"",24.2,"","20","",0,""
"249210040","ØARNOWA","2024","01",87.3,"",16,"",12.1,"","01","",0,""
"249210040","ØARNOWA","2024","02",52.9,"",3,"",11.1,"","05","",0,""
"249210040","ØARNOWA","2024","03",46.8,"",5,"",9.4,"","23","",0,""
"249210040","ØARNOWA","2024","04",40.2,"",0,"",12.2,"","02","",0,""
"249210080","JAS£O","2024","01",85.7,"",13,"",12.4,"","06","",0,""
"249210080","JAS£O","2024","02",47.7,"",2,"",9.2,"","04","",0,""
"249210080","JAS£O","2024","03",43.7,"",6,"",7.8,"","06","",0,""
"249210080","JAS£O","2024","04",54.6,"",0,"",17.2,"","24","",0,""
"249210090","GORLICE","2024","01",79.4,"",13,"",17.4,"","06","",0,""
"249210090","GORLICE","2024","02",41.2,"",2,"",10.0,"","04","",0,""
"249210090","GORLICE","2024","03",52.6,"",4,"",9.9,"","12","",0,""
"249210090","GORLICE","2024","04",66.8,"",2,"",21.9,"","02","",0,""
"249210130","ZBOISKA","2024","01",85.9,"",17,"",14.2,"","06","",0,""
"249210130","ZBOISKA","2024","02",47.3,"",2,"",8.7,"","04","",0,""
"249210130","ZBOISKA","2024","03",60.8,"",4,"",15.8,"","23","",0,""
"249210130","ZBOISKA","2024","04",45.7,"",0,"",18.1,"","02","",0,""
"249210180","KREMPNA","2024","01",84.4,"",14,"",16.2,"","06","",0,""
"249210180","KREMPNA","2024","02",57.4,"",3,"",9.3,"","04","",0,""
"249210180","KREMPNA","2024","03",46.3,"",3,"",12.3,"","23","",0,""
"249210180","KREMPNA","2024","04",44.5,"",0,"",18.8,"","02","",0,""
"249210190","WIS£OCZEK","2024","01",112.7,"",19,"",15.5,"","01","",0,""
"249210190","WIS£OCZEK","2024","02",75.1,"",4,"",12.8,"","04","",0,""
"249210190","WIS£OCZEK","2024","03",67.9,"",4,"",16.1,"","23","",0,""
"249210190","WIS£OCZEK","2024","04",61.7,"",1,"",27.8,"","02","",0,""
"249210210","PU£AWY DOLNE","2024","01",112.9,"",16,"",16.7,"","06","",0,""
"249210210","PU£AWY DOLNE","2024","02",75.8,"",3,"",14.5,"","04","",0,""
"249210210","PU£AWY DOLNE","2024","03",60.1,"",3,"",13.7,"","28","",0,""
"249210210","PU£AWY DOLNE","2024","04",55.2,"",0,"",28.8,"","02","",0,""
"249210250","JAåLISKA","2024","01",83.8,"",18,"",11.5,"","01","06",0,""
"249210250","JAåLISKA","2024","02",70.2,"",4,"",8.8,"","04","",0,""
"249210250","JAåLISKA","2024","03",42.4,"",3,"",14.5,"","28","",0,""
"249210250","JAåLISKA","2024","04",49.5,"",1,"",21.8,"","02","",0,""
"249210260","TYLICZ","2024","01",94.6,"",21,"",20.0,"","25","",0,""
"249210260","TYLICZ","2024","02",52.3,"",4,"",12.0,"","04","",0,""
"249210260","TYLICZ","2024","03",43.8,"",4,"",12.9,"","23","",0,""
"249210260","TYLICZ","2024","04",63.5,"",3,"",19.2,"","02","",0,""
"249210270","WIS£OK WIELKI","2024","01",122.8,"",20,"",16.0,"","02","",0,""
"249210270","WIS£OK WIELKI","2024","02",93.2,"",3,"",17.3,"","04","",0,""
"249210270","WIS£OK WIELKI","2024","03",72.1,"",6,"",22.7,"","28","",0,""
"249210270","WIS£OK WIELKI","2024","04",58.3,"",1,"",25.5,"","02","",0,""
